client_id,group,journeys,completed_journeys,completed,furthest_step,step_backs,repeated_steps,completion_time_s,effective_time_s,error_rate_a,error_rate_b,step_backs_per_journey,abandoned,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_band
35181,Test,2,1,True,4,0,1,273.0,273.0,0.5,0.0,0.0,False,15.0,190.0,48.5,M,2.0,24566.59,1.0,4.0,35-50
35257,Control,1,1,True,4,0,0,111.0,111.0,0.0,0.0,0.0,False,7.0,85.0,32.5,U,2.0,60991.71,2.0,5.0,<35
35346,Control,1,1,True,4,0,0,173.0,173.0,0.0,0.0,0.0,False,7.0,88.0,32.5,U,3.0,57444.72,3.0,6.0,<35
35417,Control,1,1,True,4,0,0,121.0,121.0,0.0,0.0,0.0,False,19.0,230.0,26.5,F,2.0,73654.44,3.0,6.0,<35
35476,Test,2,1,True,4,1,3,324.0,257.0,1.5,0.5,0.5,False,20.0,250.0,31.0,M,2.0,86568.15,6.0,9.0,<35
35922,Test,1,1,True,4,0,1,1409.0,1378.0,1.0,0.0,0.0,False,4.0,58.0,44.5,U,2.0,65375.71,4.0,7.0,35-50
36109,Control,2,1,True,4,0,0,920.0,920.0,0.0,0.0,0.0,False,21.0,257.0,71.5,M,4.0,68812.69,6.0,9.0,65+
36342,Test,1,1,True,4,0,0,228.0,228.0,0.0,0.0,0.0,False,18.0,224.0,49.5,M,2.0,474178.57,1.0,4.0,35-50
36363,Test,1,1,True,4,0,0,267.0,267.0,0.0,0.0,0.0,False,6.0,82.0,30.0,U,2.0,67935.79000000001,6.0,9.0,<35
36430,Test,1,1,True,4,1,1,951.0,599.0,1.0,1.0,1.0,False,6.0,72.0,57.5,F,3.0,115992.74,3.0,6.0,50-65
36432,Test,1,0,False,2,2,0,,,0.0,2.0,2.0,True,29.0,355.0,59.0,F,2.0,114138.71,2.0,5.0,50-65
36555,Test,1,0,False,3,1,5,,,5.0,1.0,1.0,True,15.0,191.0,70.0,M,2.0,405169.15,4.0,7.0,65+
36986,Test,3,1,True,4,0,1,161.0,161.0,0.3333333333333333,0.0,0.0,False,26.0,318.0,77.5,M,2.0,234612.34000000003,5.0,8.0,65+
37064,Control,1,1,True,4,2,0,352.0,303.0,0.0,2.0,2.0,False,5.0,60.0,32.5,U,2.0,31717.63,6.0,9.0,<35
37295,Control,1,1,True,4,1,0,395.0,384.0,0.0,1.0,1.0,False,7.0,90.0,31.5,U,2.0,57177.26,3.0,6.0,<35
37408,Control,1,1,True,4,0,0,335.0,335.0,0.0,0.0,0.0,False,6.0,82.0,46.5,U,2.0,35471.71,0.0,3.0,35-50
37423,Test,4,1,True,4,2,1,579.0,579.0,0.25,0.5,0.5,False,17.0,209.0,48.5,U,2.0,66037.22,6.0,9.0,35-50
37667,Test,1,1,True,4,0,0,123.0,123.0,0.0,0.0,0.0,False,10.0,122.0,32.0,F,2.0,79397.82,3.0,6.0,<35
37691,Test,1,0,False,1,1,1,,,1.0,1.0,1.0,True,20.0,245.0,30.0,M,3.0,27675.77,0.0,3.0,<35
37705,Test,1,1,True,4,0,0,356.0,356.0,0.0,0.0,0.0,False,7.0,90.0,24.5,U,3.0,52655.91,2.0,5.0,<35
37897,Test,1,1,True,4,0,0,98.0,98.0,0.0,0.0,0.0,False,13.0,156.0,61.5,F,4.0,207677.37,6.0,9.0,50-65
38275,Test,2,0,False,0,0,1,,,0.5,0.0,0.0,True,5.0,70.0,57.0,U,2.0,27780.68,0.0,3.0,50-65
38283,Test,1,1,True,4,1,1,254.0,183.0,1.0,1.0,1.0,False,7.0,87.0,55.5,U,2.0,120493.88,6.0,9.0,50-65
38340,Test,1,1,True,4,0,0,121.0,121.0,0.0,0.0,0.0,False,6.0,78.0,38.5,U,2.0,55491.25,2.0,5.0,35-50
38551,Test,2,1,True,4,0,0,229.0,229.0,0.0,0.0,0.0,False,20.0,248.0,64.5,M,2.0,169952.78999999998,4.0,7.0,50-65
38685,Control,1,1,True,4,0,0,199.0,199.0,0.0,0.0,0.0,False,20.0,248.0,53.0,F,3.0,116735.94,4.0,7.0,50-65
38714,Control,1,1,True,4,0,0,114.0,114.0,0.0,0.0,0.0,False,10.0,122.0,60.0,M,2.0,51584.55,6.0,9.0,50-65
38775,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,23.0,284.0,43.0,F,2.0,30499.53,1.0,4.0,35-50
38930,Control,1,1,True,4,1,0,356.0,348.0,0.0,1.0,1.0,False,22.0,274.0,25.5,F,2.0,66409.57,3.0,6.0,<35
38963,Control,1,1,True,4,0,0,1078.0,1078.0,0.0,0.0,0.0,False,20.0,245.0,45.5,M,2.0,752084.8200000001,0.0,5.0,35-50
39004,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,19.0,228.0,48.0,M,2.0,54444.15,6.0,9.0,35-50
39075,Control,1,1,True,4,0,0,151.0,151.0,0.0,0.0,0.0,False,14.0,177.0,62.5,F,2.0,226185.21,2.0,5.0,50-65
39566,Test,1,1,True,4,0,0,209.0,209.0,0.0,0.0,0.0,False,8.0,106.0,32.5,M,3.0,41781.78999999999,3.0,6.0,<35
39968,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,4.0,57.0,50.0,F,2.0,58599.55,3.0,6.0,35-50
40283,Test,2,0,False,0,0,8,,,4.0,0.0,0.0,True,14.0,169.0,43.0,F,2.0,59625.44,6.0,9.0,35-50
40439,Test,1,1,True,4,0,0,71.0,71.0,0.0,0.0,0.0,False,7.0,90.0,35.5,M,3.0,55092.57,6.0,9.0,35-50
40969,Test,1,0,False,1,1,2,,,2.0,1.0,1.0,True,7.0,84.0,49.0,U,2.0,260217.2,0.0,3.0,35-50
41122,Test,1,1,True,4,0,0,152.0,152.0,0.0,0.0,0.0,False,4.0,58.0,26.5,U,2.0,32267.32,1.0,4.0,<35
41142,Test,2,1,True,4,0,5,383.0,383.0,2.5,0.0,0.0,False,6.0,80.0,38.0,U,2.0,182599.59000000003,6.0,9.0,35-50
41199,Test,1,1,True,4,0,0,661.0,661.0,0.0,0.0,0.0,False,6.0,73.0,54.5,M,2.0,377373.55,4.0,7.0,50-65
41237,Test,1,1,True,4,0,0,154.0,154.0,0.0,0.0,0.0,False,5.0,66.0,49.0,U,2.0,27571.33,2.0,5.0,35-50
41516,Control,1,1,True,4,0,0,79.0,79.0,0.0,0.0,0.0,False,8.0,106.0,55.0,F,2.0,139892.15,2.0,5.0,50-65
41652,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,7.0,86.0,55.0,U,2.0,32307.6,0.0,3.0,50-65
41924,Test,3,0,False,2,1,1,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,21.0,253.0,52.0,M,3.0,46360.88,6.0,9.0,50-65
42082,Control,1,1,True,4,0,1,365.0,364.0,1.0,0.0,0.0,False,16.0,194.0,36.0,F,2.0,47308.03,0.0,3.0,35-50
42296,Control,2,0,False,1,0,1,,,0.5,0.0,0.0,True,28.0,339.0,81.0,M,2.0,55745.51,2.0,5.0,65+
42349,Test,1,1,True,4,0,0,145.0,145.0,0.0,0.0,0.0,False,17.0,205.0,23.5,U,2.0,36845.23,3.0,6.0,<35
42725,Test,1,1,True,4,0,0,141.0,141.0,0.0,0.0,0.0,False,4.0,50.0,23.5,U,2.0,40371.86,0.0,3.0,<35
43494,Control,2,0,False,2,0,2,,,1.0,0.0,0.0,True,22.0,269.0,62.0,F,2.0,119162.85,3.0,6.0,50-65
43645,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,15.0,191.0,81.5,F,2.0,171674.26,0.0,3.0,65+
43766,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,11.0,140.0,44.0,M,2.0,29334.71,0.0,3.0,35-50
44060,Control,1,1,True,4,2,0,287.0,169.0,0.0,2.0,2.0,False,5.0,64.0,44.5,U,2.0,142002.43,2.0,5.0,35-50
44216,Control,1,1,True,4,0,2,287.0,202.0,2.0,0.0,0.0,False,16.0,196.0,44.0,M,2.0,79616.53,6.0,9.0,35-50
44705,Test,1,1,True,4,1,1,2726.0,315.0,1.0,1.0,1.0,False,15.0,189.0,55.0,M,2.0,56823.68,1.0,4.0,50-65
44860,Control,1,1,True,4,0,0,258.0,258.0,0.0,0.0,0.0,False,4.0,57.0,31.5,U,2.0,59942.13,2.0,5.0,<35
44932,Test,1,1,True,4,0,0,138.0,138.0,0.0,0.0,0.0,False,12.0,151.0,30.0,M,3.0,177651.03999999998,3.0,6.0,<35
44995,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,11.0,139.0,75.0,M,2.0,30987.82,1.0,4.0,65+
45131,Test,2,1,True,4,0,2,1361.0,1199.0,1.0,0.0,0.0,False,5.0,70.0,76.0,U,2.0,391280.54,6.0,9.0,65+
45232,Test,3,1,True,4,0,4,594.0,431.0,1.3333333333333333,0.0,0.0,False,4.0,58.0,63.5,U,3.0,33799.5,6.0,9.0,50-65
45485,Test,1,1,True,4,1,1,1164.0,327.0,1.0,1.0,1.0,False,21.0,254.0,67.5,M,5.0,653676.8500000001,6.0,9.0,65+
45510,Test,2,1,True,4,1,0,79.0,79.0,0.0,0.5,0.5,False,7.0,84.0,31.5,U,2.0,32355.59,6.0,9.0,<35
46223,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,9.0,109.0,67.0,M,2.0,136226.01,5.0,8.0,65+
46790,Test,1,0,False,2,1,0,,,0.0,1.0,1.0,True,5.0,66.0,34.0,U,2.0,44755.44,6.0,9.0,<35
46934,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,14.0,173.0,36.0,F,2.0,35918.89,0.0,4.0,35-50
47402,Control,2,0,False,2,1,0,,,0.0,0.5,0.5,True,7.0,92.0,27.0,U,2.0,45676.12,6.0,9.0,<35
47571,Control,1,1,True,4,0,0,882.0,882.0,0.0,0.0,0.0,False,5.0,68.0,25.5,U,2.0,61967.39,3.0,6.0,<35
47860,Test,1,0,False,3,1,1,,,1.0,1.0,1.0,True,11.0,138.0,37.0,F,2.0,170343.75,1.0,4.0,35-50
47933,Control,2,1,True,4,0,1,467.0,467.0,0.5,0.0,0.0,False,13.0,156.0,49.5,F,2.0,95327.95,1.0,4.0,35-50
48241,Control,2,0,False,2,6,3,,,1.5,3.0,3.0,True,21.0,262.0,58.0,M,2.0,51519.06,6.0,9.0,50-65
48424,Control,3,0,False,3,1,2,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,23.0,276.0,42.0,M,3.0,240048.86,5.0,8.0,35-50
48431,Control,1,1,True,4,0,0,262.0,262.0,0.0,0.0,0.0,False,12.0,150.0,54.5,F,2.0,82479.58,4.0,7.0,50-65
48448,Test,1,1,True,4,0,1,100.0,97.0,1.0,0.0,0.0,False,8.0,105.0,67.5,M,2.0,53172.78999999999,2.0,5.0,65+
48724,Test,2,1,True,4,1,2,224.0,144.0,1.0,0.5,0.5,False,4.0,57.0,38.5,U,2.0,53276.8,4.0,7.0,35-50
49412,Control,1,1,True,4,2,0,181.0,142.0,0.0,2.0,2.0,False,11.0,136.0,51.5,M,2.0,238126.92,1.0,4.0,50-65
49450,Control,1,1,True,4,1,1,1835.0,743.0,1.0,1.0,1.0,False,22.0,271.0,62.5,U,2.0,31843.88,3.0,6.0,50-65
49709,Test,1,1,True,4,3,0,418.0,354.0,0.0,3.0,3.0,False,4.0,54.0,67.5,M,2.0,83722.73,4.0,7.0,65+
49998,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,11.0,133.0,32.0,M,2.0,117055.89,2.0,5.0,<35
50053,Test,1,1,True,4,0,0,291.0,291.0,0.0,0.0,0.0,False,5.0,70.0,56.5,U,2.0,68551.89,3.0,6.0,50-65
50090,Test,1,1,True,4,0,0,119.0,119.0,0.0,0.0,0.0,False,13.0,157.0,54.5,M,2.0,77163.57,4.0,7.0,50-65
50185,Control,1,1,True,4,0,0,170.0,170.0,0.0,0.0,0.0,False,5.0,71.0,45.0,U,2.0,37936.41,0.0,3.0,35-50
50271,Control,1,1,True,4,0,0,249.0,249.0,0.0,0.0,0.0,False,6.0,73.0,35.5,U,2.0,35740.369999999995,5.0,8.0,35-50
50325,Test,1,1,True,4,0,0,150.0,150.0,0.0,0.0,0.0,False,15.0,181.0,61.5,F,2.0,54506.61,4.0,7.0,50-65
50599,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,11.0,143.0,36.0,M,2.0,44797.25,2.0,5.0,35-50
50643,Control,2,1,True,4,0,1,370.0,120.0,0.5,0.0,0.0,False,11.0,142.0,53.0,F,2.0,145174.91,4.0,7.0,50-65
50692,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,62.0,54.0,U,2.0,54807.52,5.0,8.0,50-65
51493,Test,1,1,True,4,0,0,449.0,449.0,0.0,0.0,0.0,False,8.0,106.0,23.0,F,2.0,32788.57,3.0,6.0,<35
51526,Test,1,1,True,4,1,2,2303.0,567.0,2.0,1.0,1.0,False,26.0,319.0,44.0,M,2.0,310116.59,2.0,5.0,35-50
51706,Control,1,1,True,4,0,0,200.0,200.0,0.0,0.0,0.0,False,6.0,73.0,23.0,M,4.0,140006.03999999998,6.0,9.0,<35
51814,Control,1,1,True,4,0,0,139.0,139.0,0.0,0.0,0.0,False,24.0,290.0,60.5,F,2.0,236352.06,3.0,6.0,50-65
51902,Control,1,1,True,4,0,0,116.0,116.0,0.0,0.0,0.0,False,14.0,176.0,41.0,M,2.0,41382.42,4.0,7.0,35-50
52111,Control,4,1,True,4,0,2,256.0,256.0,0.5,0.0,0.0,False,8.0,106.0,46.0,M,2.0,72348.72,0.0,3.0,35-50
52309,Test,1,0,False,2,3,0,,,0.0,3.0,3.0,True,7.0,93.0,57.0,M,3.0,481383.77,0.0,3.0,50-65
52384,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,18.0,216.0,62.0,F,2.0,52521.28999999999,3.0,6.0,50-65
52456,Control,2,1,True,4,1,1,473.0,279.0,0.5,0.5,0.5,False,5.0,66.0,55.5,U,2.0,312484.73,5.0,8.0,50-65
52461,Control,1,1,True,4,0,0,221.0,221.0,0.0,0.0,0.0,False,12.0,152.0,46.0,F,2.0,118898.6,1.0,4.0,35-50
52743,Test,1,1,True,4,3,1,187.0,125.0,1.0,3.0,3.0,False,6.0,82.0,54.5,U,2.0,41265.11,1.0,4.0,50-65
52765,Control,1,1,True,4,0,0,221.0,221.0,0.0,0.0,0.0,False,8.0,98.0,26.5,U,2.0,28268.31,1.0,4.0,<35
53094,Control,1,1,True,4,0,0,223.0,223.0,0.0,0.0,0.0,False,7.0,84.0,29.5,U,2.0,58994.77,0.0,3.0,<35
53123,Control,1,1,True,4,0,0,289.0,289.0,0.0,0.0,0.0,False,23.0,277.0,54.5,M,3.0,67585.11,6.0,9.0,50-65
53126,Control,1,1,True,4,0,0,99.0,99.0,0.0,0.0,0.0,False,6.0,73.0,37.5,U,2.0,74616.14,1.0,4.0,35-50
53169,Control,2,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,141.0,44.0,F,2.0,91918.0,6.0,9.0,35-50
53396,Test,1,1,True,4,0,0,91.0,91.0,0.0,0.0,0.0,False,21.0,254.0,50.5,M,2.0,287437.04,2.0,5.0,50-65
53990,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,9.0,119.0,66.0,M,2.0,39756.46,4.0,7.0,65+
54231,Test,1,1,True,4,0,0,180.0,180.0,0.0,0.0,0.0,False,14.0,168.0,53.5,F,2.0,1127349.9,0.0,3.0,50-65
54291,Control,1,1,True,4,0,0,223.0,223.0,0.0,0.0,0.0,False,14.0,176.0,54.5,M,2.0,31387.6,2.0,5.0,50-65
54363,Control,1,1,True,4,0,0,132.0,132.0,0.0,0.0,0.0,False,16.0,199.0,86.5,F,2.0,340181.99,4.0,7.0,65+
54477,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,136.0,34.0,F,2.0,28455.07,3.0,6.0,<35
54893,Test,1,1,True,4,0,0,69.0,69.0,0.0,0.0,0.0,False,10.0,125.0,37.0,M,2.0,76744.57,0.0,3.0,35-50
55059,Test,1,1,True,4,0,0,137.0,137.0,0.0,0.0,0.0,False,21.0,261.0,54.5,F,4.0,620683.92,6.0,9.0,50-65
55265,Test,1,1,True,4,1,0,311.0,248.0,0.0,1.0,1.0,False,11.0,142.0,29.5,F,2.0,42724.7,6.0,9.0,<35
55333,Test,1,1,True,4,0,0,116.0,116.0,0.0,0.0,0.0,False,30.0,362.0,27.5,M,2.0,50613.02,6.0,9.0,<35
55448,Control,3,1,True,4,0,0,283.0,283.0,0.0,0.0,0.0,False,9.0,110.0,58.5,F,2.0,41450.38,3.0,6.0,50-65
55951,Test,1,0,False,0,0,2,,,2.0,0.0,0.0,True,5.0,66.0,47.0,U,2.0,29768.49,2.0,5.0,35-50
56294,Test,1,1,True,4,1,0,230.0,86.0,0.0,1.0,1.0,False,7.0,92.0,27.0,F,2.0,27489.64,3.0,6.0,<35
56529,Control,1,1,True,4,0,3,1376.0,197.0,3.0,0.0,0.0,False,14.0,171.0,38.0,M,2.0,79617.16,6.0,9.0,35-50
56570,Test,1,0,False,3,2,0,,,0.0,2.0,2.0,True,14.0,171.0,49.0,M,2.0,56741.95,1.0,4.0,35-50
56782,Control,1,0,False,2,1,1,,,1.0,1.0,1.0,True,10.0,124.0,45.0,M,2.0,116019.67,6.0,9.0,35-50
56923,Test,1,1,True,4,1,0,225.0,172.0,0.0,1.0,1.0,False,23.0,284.0,40.5,F,3.0,142006.44,4.0,7.0,35-50
58001,Control,2,1,True,4,0,1,270.0,238.0,0.5,0.0,0.0,False,17.0,212.0,64.5,M,2.0,587219.4700000001,3.0,6.0,50-65
58194,Test,1,1,True,4,1,1,729.0,578.0,1.0,1.0,1.0,False,9.0,113.0,45.5,F,2.0,196403.93,5.0,8.0,35-50
58196,Control,5,1,True,4,0,4,602.0,595.0,0.8,0.0,0.0,False,7.0,86.0,45.5,U,2.0,59031.46,6.0,9.0,35-50
58456,Control,2,1,True,4,0,1,748.0,747.0,0.5,0.0,0.0,False,15.0,183.0,61.0,U,2.0,33476.259999999995,5.0,8.0,50-65
58589,Control,2,0,False,3,1,0,,,0.0,0.5,0.5,True,9.0,119.0,41.0,U,2.0,86738.88,3.0,6.0,35-50
58676,Control,1,1,True,4,0,0,359.0,359.0,0.0,0.0,0.0,False,4.0,58.0,51.5,F,2.0,42749.84,0.0,3.0,50-65
58867,Test,1,1,True,4,0,0,1182.0,1182.0,0.0,0.0,0.0,False,9.0,108.0,51.0,M,2.0,47514.76,3.0,6.0,50-65
58917,Control,1,1,True,4,1,1,315.0,222.0,1.0,1.0,1.0,False,14.0,170.0,73.0,M,2.0,135903.59,4.0,7.0,65+
58962,Test,1,1,True,4,0,2,307.0,168.0,2.0,0.0,0.0,False,5.0,66.0,53.5,F,3.0,85123.89,3.0,6.0,50-65
59089,Control,1,1,True,4,0,1,250.0,203.0,1.0,0.0,0.0,False,7.0,94.0,61.0,U,2.0,55961.32,0.0,3.0,50-65
59152,Test,1,1,True,4,0,0,117.0,117.0,0.0,0.0,0.0,False,16.0,194.0,45.5,U,2.0,701946.64,6.0,9.0,35-50
59360,Test,1,1,True,4,0,0,553.0,553.0,0.0,0.0,0.0,False,17.0,214.0,39.5,M,3.0,421044.15,0.0,3.0,35-50
59605,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,15.0,189.0,59.0,F,2.0,94987.66,5.0,8.0,50-65
59782,Control,1,1,True,4,1,0,951.0,689.0,0.0,1.0,1.0,False,6.0,83.0,65.5,U,2.0,368237.57,2.0,5.0,65+
59802,Test,1,1,True,4,1,0,267.0,241.0,0.0,1.0,1.0,False,14.0,169.0,38.5,M,2.0,1791639.18,4.0,7.0,35-50
59860,Control,1,1,True,4,3,0,483.0,215.0,0.0,3.0,3.0,False,8.0,106.0,52.0,F,2.0,99777.08,3.0,6.0,50-65
60101,Test,1,1,True,4,0,0,88.0,88.0,0.0,0.0,0.0,False,6.0,72.0,43.5,U,2.0,33508.86,6.0,9.0,35-50
60483,Test,1,1,True,4,0,0,116.0,116.0,0.0,0.0,0.0,False,43.0,516.0,52.5,M,2.0,25984.77,1.0,4.0,50-65
60802,Test,2,0,False,3,2,0,,,0.0,1.0,1.0,True,32.0,391.0,55.0,F,3.0,476154.24,6.0,9.0,50-65
60958,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,5.0,70.0,24.0,M,3.0,54408.88,6.0,9.0,<35
61007,Test,1,0,False,0,0,3,,,3.0,0.0,0.0,True,16.0,202.0,53.0,F,2.0,108504.65,1.0,4.0,50-65
61487,Test,1,1,True,4,0,0,143.0,143.0,0.0,0.0,0.0,False,12.0,150.0,26.5,F,2.0,49454.26,0.0,3.0,<35
61650,Test,1,1,True,4,0,2,257.0,124.0,2.0,0.0,0.0,False,10.0,123.0,50.0,M,2.0,208429.91,0.0,3.0,35-50
61961,Test,1,1,True,4,1,0,259.0,213.0,0.0,1.0,1.0,False,5.0,64.0,73.5,M,2.0,305284.58,5.0,8.0,65+
62058,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,4.0,59.0,42.0,U,3.0,51675.66,1.0,4.0,35-50
62284,Test,1,1,True,4,0,1,462.0,414.0,1.0,0.0,0.0,False,8.0,105.0,64.5,F,2.0,33332.71,4.0,7.0,50-65
62498,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,26.0,318.0,66.0,F,2.0,197498.28,0.0,3.0,65+
62503,Control,2,0,False,3,0,1,,,0.5,0.0,0.0,True,7.0,85.0,37.0,U,2.0,148326.71,6.0,9.0,35-50
62754,Test,1,1,True,4,0,0,201.0,201.0,0.0,0.0,0.0,False,23.0,277.0,64.5,F,3.0,67201.89,2.0,5.0,50-65
62791,Test,1,1,True,4,0,0,134.0,134.0,0.0,0.0,0.0,False,8.0,99.0,62.5,U,3.0,715929.37,6.0,9.0,50-65
62805,Test,1,1,True,4,0,0,258.0,258.0,0.0,0.0,0.0,False,13.0,156.0,43.5,F,2.0,203808.83,2.0,5.0,35-50
62837,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,14.0,178.0,31.0,M,2.0,141890.14,6.0,9.0,<35
63001,Control,1,0,False,2,0,0,,,0.0,0.0,0.0,True,23.0,279.0,28.0,M,4.0,122948.27,5.0,8.0,<35
63377,Control,1,1,True,4,0,0,160.0,160.0,0.0,0.0,0.0,False,5.0,66.0,26.5,U,2.0,52217.12,6.0,9.0,<35
63507,Test,1,1,True,4,0,0,230.0,230.0,0.0,0.0,0.0,False,27.0,331.0,31.5,M,2.0,63604.99,1.0,4.0,<35
63796,Test,1,1,True,4,2,2,1422.0,966.0,2.0,2.0,2.0,False,15.0,189.0,79.5,F,2.0,49159.28999999999,6.0,9.0,65+
63879,Test,1,1,True,4,1,2,222.0,129.0,2.0,1.0,1.0,False,15.0,191.0,36.5,F,2.0,242925.89,3.0,6.0,35-50
63955,Test,1,1,True,4,0,0,250.0,250.0,0.0,0.0,0.0,False,14.0,173.0,19.0,M,2.0,69302.67,6.0,9.0,<35
64020,Control,1,1,True,4,1,0,1127.0,1119.0,0.0,1.0,1.0,False,15.0,189.0,46.5,F,2.0,30617.57,0.0,3.0,35-50
64058,Test,1,1,True,4,0,0,142.0,142.0,0.0,0.0,0.0,False,26.0,313.0,62.5,M,2.0,378569.04,6.0,9.0,50-65
64871,Control,1,1,True,4,0,0,293.0,293.0,0.0,0.0,0.0,False,15.0,182.0,47.0,M,2.0,59767.83,2.0,5.0,35-50
64885,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,17.0,205.0,61.0,F,2.0,174277.44,1.0,4.0,50-65
64964,Control,2,1,True,4,0,0,591.0,591.0,0.0,0.0,0.0,False,28.0,343.0,64.5,F,2.0,309748.62,0.0,3.0,50-65
65221,Test,1,1,True,4,0,0,156.0,156.0,0.0,0.0,0.0,False,13.0,156.0,51.5,F,2.0,158167.96000000002,2.0,5.0,50-65
65716,Control,1,1,True,4,2,0,209.0,181.0,0.0,2.0,2.0,False,12.0,145.0,45.0,F,3.0,124943.26,1.0,4.0,35-50
65845,Control,1,1,True,4,0,0,803.0,803.0,0.0,0.0,0.0,False,9.0,108.0,61.5,M,3.0,1404725.64,5.0,8.0,50-65
66160,Test,1,1,True,4,0,0,81.0,81.0,0.0,0.0,0.0,False,5.0,66.0,24.5,U,3.0,141468.63,3.0,6.0,<35
66169,Control,2,1,True,4,0,0,90.0,90.0,0.0,0.0,0.0,False,14.0,174.0,45.5,M,2.0,36003.61,2.0,5.0,35-50
66539,Test,1,1,True,4,0,0,163.0,163.0,0.0,0.0,0.0,False,21.0,260.0,31.5,M,2.0,30098.62,0.0,3.0,<35
66543,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,22.0,272.0,65.0,F,2.0,49652.73,4.0,7.0,50-65
66930,Test,1,0,False,3,2,0,,,0.0,2.0,2.0,True,5.0,71.0,63.0,U,2.0,89729.45999999999,1.0,5.0,50-65
67390,Test,1,1,True,4,1,0,706.0,257.0,0.0,1.0,1.0,False,11.0,136.0,30.0,F,2.0,50085.64,1.0,4.0,<35
67452,Test,1,1,True,4,0,0,199.0,199.0,0.0,0.0,0.0,False,24.0,295.0,75.5,U,3.0,326951.92,5.0,8.0,65+
67845,Test,2,0,False,1,0,0,,,0.0,0.0,0.0,True,30.0,369.0,85.0,F,2.0,160364.63,0.0,4.0,65+
67925,Test,1,1,True,4,0,3,356.0,154.0,3.0,0.0,0.0,False,16.0,193.0,47.5,F,4.0,1169571.27,5.0,8.0,35-50
68116,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,4.0,59.0,35.0,F,2.0,50822.41,0.0,3.0,<35
68170,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,24.0,288.0,60.0,F,2.0,140668.22,0.0,3.0,50-65
68276,Test,1,1,True,4,0,0,146.0,146.0,0.0,0.0,0.0,False,19.0,238.0,59.5,M,3.0,140757.33000000002,6.0,9.0,50-65
68830,Control,2,1,True,4,0,0,159.0,159.0,0.0,0.0,0.0,False,13.0,161.0,32.5,M,3.0,187433.08,6.0,9.0,<35
68854,Control,2,1,True,4,0,1,906.0,906.0,0.5,0.0,0.0,False,9.0,112.0,51.5,M,2.0,28772.33,2.0,5.0,50-65
68884,Test,2,0,False,3,1,3,,,1.5,0.5,0.5,True,29.0,359.0,80.0,F,2.0,122636.58,0.0,3.0,65+
68886,Test,1,1,True,4,0,0,116.0,116.0,0.0,0.0,0.0,False,16.0,196.0,51.5,F,3.0,130556.28,2.0,5.0,50-65
68963,Control,2,1,True,4,1,0,995.0,511.0,0.0,0.5,0.5,False,31.0,373.0,56.5,M,3.0,100637.5,6.0,9.0,50-65
69255,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,10.0,121.0,58.5,F,3.0,183269.84000000003,6.0,9.0,50-65
69568,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,11.0,142.0,26.0,F,2.0,74271.62,0.0,3.0,<35
69591,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,21.0,255.0,28.0,F,2.0,64944.76,3.0,6.0,<35
69598,Control,1,1,True,4,0,0,306.0,306.0,0.0,0.0,0.0,False,8.0,106.0,58.0,F,2.0,27306.32,3.0,6.0,50-65
70225,Control,1,1,True,4,0,1,92.0,28.0,1.0,0.0,0.0,False,10.0,124.0,33.5,F,2.0,98031.52,3.0,6.0,<35
70576,Test,3,1,True,4,2,1,1296.0,1296.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,False,22.0,264.0,43.0,F,3.0,84377.1,6.0,9.0,35-50
70863,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,12.0,144.0,85.0,F,2.0,157602.71000000002,6.0,9.0,65+
